day	hour	minutes	temperature
22.90	549.500	32970	18.05711157
22.90	549.667	32980	17.77224777
22.91	549.833	32990	17.17157964
22.92	550.000	33000	17.48986468
22.92	550.167	33010	18.27419858
22.93	550.333	33020	17.99291342
22.94	550.500	33030	18.87314204
22.94	550.667	33040	18.77884465
22.95	550.833	33050	19.17250859
22.96	551.000	33060	18.39058607
22.97	551.167	33070	18.62063
22.97	551.333	33080	19.98360729
22.98	551.500	33090	19.00472437
22.99	551.667	33100	19.37101871
22.99	551.833	33110	19.45449798
23.00	552.000	33120	19.08397156
23.01	552.167	33130	20.39042585
23.01	552.333	33140	19.49481692
23.02	552.500	33150	19.67386308
23.03	552.667	33160	20.39864262
23.03	552.833	33170	20.27845589
23.04	553.000	33180	18.48245062
23.05	553.167	33190	19.3993619
23.06	553.333	33200	20.92830905
23.06	553.500	33210	19.0497557
23.07	553.667	33220	21.03562264
23.08	553.833	33230	20.2962854
23.08	554.000	33240	20.10572293
23.09	554.167	33250	18.81352822
23.10	554.333	33260	20.155002
23.10	554.500	33270	20.55122611
23.11	554.667	33280	21.53267317
23.12	554.833	33290	19.94754568
23.13	555.000	33300	21.25422851
23.13	555.167	33310	20.57562668
23.14	555.333	33320	21.13059167
23.15	555.500	33330	20.87752934
23.15	555.667	33340	19.13129536
23.16	555.833	33350	21.52615755
23.17	556.000	33360	18.93118251
23.17	556.167	33370	19.57726652
23.18	556.333	33380	19.73064982
23.19	556.500	33390	19.45115909
23.19	556.667	33400	19.38748059
23.20	556.833	33410	18.51522978
23.21	557.000	33420	18.00222102
23.22	557.167	33430	19.31550146
23.22	557.333	33440	19.04601246
23.23	557.500	33450	18.5940882
23.24	557.667	33460	16.80335584
23.24	557.833	33470	17.31932237
23.25	558.000	33480	17.16847327
23.26	558.167	33490	16.51792087
23.26	558.333	33500	15.42104804
23.27	558.500	33510	16.17385773
23.28	558.667	33520	14.55204566
23.28	558.833	33530	14.68662599
23.29	559.000	33540	15.1409361
23.30	559.167	33550	12.77034259
23.31	559.333	33560	12.44931071
23.31	559.500	33570	11.67999515
23.32	559.667	33580	13.16752794
23.33	559.833	33590	13.07217565
23.33	560.000	33600	11.93673803
23.34	560.167	33610	12.29522935
23.35	560.333	33620	11.26257968
23.35	560.500	33630	12.94736241
23.36	560.667	33640	12.7126929
23.37	560.833	33650	12.35809608
23.38	561.000	33660	12.37512905
23.38	561.167	33670	13.66988962
23.39	561.333	33680	13.05527519
23.40	561.500	33690	13.09016757
23.40	561.667	33700	12.02023636
23.41	561.833	33710	12.66554212
23.42	562.000	33720	11.55267691
23.42	562.167	33730	13.75947259
23.43	562.333	33740	13.18919526
23.44	562.500	33750	14.45787377
23.44	562.667	33760	14.36298803
23.45	562.833	33770	12.21081964
23.46	563.000	33780	13.66287176
23.47	563.167	33790	13.18757981
23.47	563.333	33800	14.01818322
23.48	563.500	33810	13.04342459
23.49	563.667	33820	14.37640998
23.49	563.833	33830	13.8998888
23.50	564.000	33840	13.43590543
23.51	564.167	33850	14.36170363
23.51	564.333	33860	12.66600687
23.52	564.500	33870	12.2686931
23.53	564.667	33880	15.14523715
23.53	564.833	33890	12.2287992
23.54	565.000	33900	13.7165876
23.55	565.167	33910	13.29025756
23.56	565.333	33920	15.62233444
23.56	565.500	33930	14.60306586
23.57	565.667	33940	13.06428065
23.58	565.833	33950	14.708366
23.58	566.000	33960	13.88017024
23.59	566.167	33970	13.93599472
23.60	566.333	33980	14.66942387
23.60	566.500	33990	16.38988037
23.61	566.667	34000	16.38096635
23.62	566.833	34010	15.93122697
23.63	567.000	34020	15.20315261
23.63	567.167	34030	17.25443861
23.64	567.333	34040	17.46762687
23.65	567.500	34050	16.33628893
23.65	567.667	34060	18.30847826
23.66	567.833	34070	17.78868625
23.67	568.000	34080	16.26362308
23.67	568.167	34090	15.89199552
23.68	568.333	34100	17.31092264
23.69	568.500	34110	17.08580675
23.69	568.667	34120	16.22384996
23.70	568.833	34130	16.80972164
23.71	569.000	34140	18.26240117
23.72	569.167	34150	18.05914912
23.72	569.333	34160	16.31711657
23.73	569.500	34170	17.53291136
23.74	569.667	34180	15.54988158
23.74	569.833	34190	16.84222494
23.75	570.000	34200	15.32431012
23.76	570.167	34210	15.89227087
23.76	570.333	34220	17.10279654
23.77	570.500	34230	16.46971418
23.78	570.667	34240	17.49496285
23.78	570.833	34250	16.90047387
23.79	571.000	34260	15.70313886
23.80	571.167	34270	14.85281722
23.81	571.333	34280	16.61072197
23.81	571.500	34290	15.75209836
23.82	571.667	34300	14.3475732
23.83	571.833	34310	14.02625773
23.83	572.000	34320	15.03458111
23.84	572.167	34330	16.39610158
23.85	572.333	34340	16.09508614
23.85	572.500	34350	15.4600988
23.86	572.667	34360	14.81179802
23.87	572.833	34370	15.68031359
23.88	573.000	34380	17.6378836
23.88	573.167	34390	17.72594732
23.89	573.333	34400	18.52815622
23.90	573.500	34410	17.4556136
23.90	573.667	34420	18.84029352
23.91	573.833	34430	19.08517065
23.92	574.000	34440	17.57494788
23.92	574.167	34450	18.69517511
23.93	574.333	34460	19.04542465
23.94	574.500	34470	18.87262319
23.94	574.667	34480	18.611474
23.95	574.833	34490	19.76235248
23.96	575.000	34500	18.42933334
23.97	575.167	34510	18.62247851
23.97	575.333	34520	19.18993029
23.98	575.500	34530	18.04251995
23.99	575.667	34540	18.19069368
23.99	575.833	34550	19.6554054
24.00	576.000	34560	20.28809549
24.01	576.167	34570	21.02398029
24.01	576.333	34580	19.55570856
24.02	576.500	34590	18.33373649
24.03	576.667	34600	19.32306807
24.03	576.833	34610	18.70286874
24.04	577.000	34620	19.18293182
24.05	577.167	34630	18.88851057
24.06	577.333	34640	20.00433076
24.06	577.500	34650	19.20124168
24.07	577.667	34660	20.34068359
24.08	577.833	34670	19.06459362
24.08	578.000	34680	21.10743269
24.09	578.167	34690	21.29361285
24.10	578.333	34700	20.81255054
24.10	578.500	34710	18.82505232
24.11	578.667	34720	20.45450742
24.12	578.833	34730	19.25224218
24.13	579.000	34740	20.64615064
24.13	579.167	34750	21.47196646
24.14	579.333	34760	19.85412391
24.15	579.500	34770	21.31428703
24.15	579.667	34780	20.62232594
24.16	579.833	34790	20.6978533
24.17	580.000	34800	20.63857479
24.17	580.167	34810	20.76472252
24.18	580.333	34820	20.208145
24.19	580.500	34830	19.08365186
24.19	580.667	34840	19.50792275
24.20	580.833	34850	18.86342368
24.21	581.000	34860	18.34159816
24.22	581.167	34870	18.0301538
24.22	581.333	34880	19.05195353
24.23	581.500	34890	17.11189829
24.24	581.667	34900	17.26673918
24.24	581.833	34910	16.03708548
24.25	582.000	34920	16.22320058
24.26	582.167	34930	16.56666086
24.26	582.333	34940	15.25291045
24.27	582.500	34950	16.05120018
24.28	582.667	34960	16.57894124
24.28	582.833	34970	14.31270024
24.29	583.000	34980	14.10841021
24.30	583.167	34990	14.59632049
24.31	583.333	35000	12.64775428
24.31	583.500	35010	13.16418641
24.32	583.667	35020	14.37232475
24.33	583.833	35030	11.4190368
24.33	584.000	35040	13.68107554
24.34	584.167	35050	12.46131547
24.35	584.333	35060	13.70514965
24.35	584.500	35070	11.77956792
24.36	584.667	35080	13.1110989
24.37	584.833	35090	10.94510574
24.38	585.000	35100	11.61776
24.38	585.167	35110	11.66059904
24.39	585.333	35120	11.69107854
24.40	585.500	35130	13.17902902
24.40	585.667	35140	14.02324876
24.41	585.833	35150	13.0536353
24.42	586.000	35160	12.06987862
24.42	586.167	35170	14.19365466
24.43	586.333	35180	13.01330932
24.44	586.500	35190	12.51795281
24.44	586.667	35200	12.96638585
24.45	586.833	35210	14.98478455
24.46	587.000	35220	12.7759396
24.47	587.167	35230	12.59768074
24.47	587.333	35240	14.51261987
24.48	587.500	35250	14.66401093
24.49	587.667	35260	14.71080859
24.49	587.833	35270	12.72814097
24.50	588.000	35280	12.56929986
24.51	588.167	35290	12.56887371
24.51	588.333	35300	11.72712747
24.52	588.500	35310	13.43144354
24.53	588.667	35320	11.50563243
24.53	588.833	35330	13.182663
24.54	589.000	35340	12.78868008
24.55	589.167	35350	13.53836589
24.56	589.333	35360	14.06804308
24.56	589.500	35370	14.31287697
24.57	589.667	35380	14.29510361
24.58	589.833	35390	15.72985779
24.58	590.000	35400	13.74716515
24.59	590.167	35410	14.96918105
24.60	590.333	35420	14.29076986
24.60	590.500	35430	16.48676436
24.61	590.667	35440	16.38575723
24.62	590.833	35450	14.67940157
24.63	591.000	35460	15.73555167
24.63	591.167	35470	16.54309166
24.64	591.333	35480	16.71330593
24.65	591.500	35490	16.3167538
24.65	591.667	35500	17.20245498
24.66	591.833	35510	18.1410893
24.67	592.000	35520	18.72806213
24.67	592.167	35530	17.03019613
24.68	592.333	35540	17.55498382
24.69	592.500	35550	17.48094575
24.69	592.667	35560	18.64053633
24.70	592.833	35570	16.81958953
24.71	593.000	35580	17.05705324
24.72	593.167	35590	16.48594691
24.72	593.333	35600	17.88052581
24.73	593.500	35610	18.08377912
24.74	593.667	35620	16.06236718
24.74	593.833	35630	18.53960082
24.75	594.000	35640	15.79033517
24.76	594.167	35650	16.39609239
24.76	594.333	35660	17.76814438
24.77	594.500	35670	14.83446271
24.78	594.667	35680	14.3700765
24.78	594.833	35690	14.82105001
24.79	595.000	35700	15.64958598
24.80	595.167	35710	15.16676793
24.81	595.333	35720	15.11876637
24.81	595.500	35730	15.25647269
24.82	595.667	35740	14.74938029
24.83	595.833	35750	14.97379617
24.83	596.000	35760	14.84819326
24.84	596.167	35770	15.2876316
24.85	596.333	35780	15.92650221
24.85	596.500	35790	15.96440581
24.86	596.667	35800	16.49981714
24.87	596.833	35810	17.67635354
24.88	597.000	35820	17.49173257
24.88	597.167	35830	16.45333915
24.89	597.333	35840	18.48378435
24.90	597.500	35850	17.88303952
24.90	597.667	35860	17.02556804
24.91	597.833	35870	16.6763258
24.92	598.000	35880	18.29696435
24.92	598.167	35890	19.519784
24.93	598.333	35900	19.73214379
24.94	598.500	35910	17.95687903
24.94	598.667	35920	18.31705672
24.95	598.833	35930	18.68364498
24.96	599.000	35940	18.21988741
24.97	599.167	35950	19.16944787
24.97	599.333	35960	18.32854746
24.98	599.500	35970	20.26530992
24.99	599.667	35980	19.74281199
24.99	599.833	35990	18.67067387
25.00	600.000	36000	18.90519431
25.01	600.167	36010	20.42273194
25.01	600.333	36020	20.96823004
25.02	600.500	36030	18.31307777
25.03	600.667	36040	19.47683532
25.03	600.833	36050	19.53059707
25.04	601.000	36060	19.33896845
25.05	601.167	36070	19.98697602
25.06	601.333	36080	18.39090821
25.06	601.500	36090	20.49087177
25.07	601.667	36100	20.1606122
25.08	601.833	36110	18.24634256
25.08	602.000	36120	19.68335224
25.09	602.167	36130	18.95609299
25.10	602.333	36140	20.0779497
25.10	602.500	36150	19.25858889
25.11	602.667	36160	19.82172003
25.12	602.833	36170	21.40283451
25.13	603.000	36180	20.96015304
25.13	603.167	36190	19.15812792
25.14	603.333	36200	21.65220733
25.15	603.500	36210	20.76591235
25.15	603.667	36220	21.11903304
25.16	603.833	36230	21.34698156
25.17	604.000	36240	19.77664608
25.17	604.167	36250	20.54227621
25.18	604.333	36260	20.21758537
25.19	604.500	36270	18.93730084
25.19	604.667	36280	18.87566083
25.20	604.833	36290	19.70583013
25.21	605.000	36300	19.77717611
25.22	605.167	36310	18.53052818
25.22	605.333	36320	18.91407413
25.23	605.500	36330	16.74325988
25.24	605.667	36340	17.60979395
25.24	605.833	36350	16.35253093
25.25	606.000	36360	17.62450613
25.26	606.167	36370	15.66967038
25.26	606.333	36380	16.04530277
25.27	606.500	36390	16.1574298
25.28	606.667	36400	15.12500638
25.28	606.833	36410	14.92890735
25.29	607.000	36420	12.97016079
25.30	607.167	36430	14.13879369
25.31	607.333	36440	13.34824754
25.31	607.500	36450	12.99707532
25.32	607.667	36460	12.3433285
25.33	607.833	36470	11.91259908
25.33	608.000	36480	11.99711175
25.34	608.167	36490	13.13670984
25.35	608.333	36500	11.40465004
25.35	608.500	36510	11.64725503
25.36	608.667	36520	12.98760117
25.37	608.833	36530	11.63641886
25.38	609.000	36540	12.99829822
25.38	609.167	36550	12.29176044
25.39	609.333	36560	12.77125742
25.40	609.500	36570	12.81494686
25.40	609.667	36580	13.70944711
25.41	609.833	36590	13.24881863
25.42	610.000	36600	14.56841318
25.42	610.167	36610	12.54134684
25.43	610.333	36620	12.60599371
25.44	610.500	36630	12.48025302
25.44	610.667	36640	14.9389375
25.45	610.833	36650	13.70723348
25.46	611.000	36660	14.27232985
25.47	611.167	36670	14.58744341
25.47	611.333	36680	13.42171622
25.48	611.500	36690	13.60056781
25.49	611.667	36700	14.1110808
25.49	611.833	36710	14.63232143
25.50	612.000	36720	15.19316924
25.51	612.167	36730	13.26012823
25.51	612.333	36740	12.69996407
25.52	612.500	36750	14.52022218
25.53	612.667	36760	12.37536138
25.53	612.833	36770	12.68733822
25.54	613.000	36780	14.01389517
25.55	613.167	36790	13.15002982
25.56	613.333	36800	12.72751607
25.56	613.500	36810	14.95239274
25.57	613.667	36820	15.39478065
25.58	613.833	36830	13.27604609
25.58	614.000	36840	12.87556267
25.59	614.167	36850	13.6495063
25.60	614.333	36860	14.54221924
25.60	614.500	36870	15.16939656
25.61	614.667	36880	16.02583587
25.62	614.833	36890	17.38376228
25.63	615.000	36900	15.89850576
25.63	615.167	36910	16.2664971
25.64	615.333	36920	17.53446533
25.65	615.500	36930	15.33135186
25.65	615.667	36940	16.35877916
25.66	615.833	36950	16.38262626
25.67	616.000	36960	18.33601034
25.67	616.167	36970	17.50613042
25.68	616.333	36980	17.7889703
25.69	616.500	36990	17.26163872
25.69	616.667	37000	18.27342406
25.70	616.833	37010	16.58884864
25.71	617.000	37020	16.62328355
25.72	617.167	37030	18.14838151
25.72	617.333	37040	16.89339208
25.73	617.500	37050	16.71458744
25.74	617.667	37060	16.23348143
25.74	617.833	37070	15.64480874
25.75	618.000	37080	16.15622989
25.76	618.167	37090	16.52498455
25.76	618.333	37100	16.62195503
25.77	618.500	37110	16.4079582
25.78	618.667	37120	14.99128972
25.78	618.833	37130	16.92776835
25.79	619.000	37140	16.70170272
25.80	619.167	37150	16.23727171
25.81	619.333	37160	16.43113246
25.81	619.500	37170	14.22390843
25.82	619.667	37180	15.6170684
25.83	619.833	37190	16.78001025
25.83	620.000	37200	15.37164564
25.84	620.167	37210	14.40003146
25.85	620.333	37220	15.05809072
25.85	620.500	37230	15.62780675
25.86	620.667	37240	16.54401346
25.87	620.833	37250	15.12891893
25.88	621.000	37260	16.18686752
25.88	621.167	37270	16.08358791
25.89	621.333	37280	17.51988095
25.90	621.500	37290	18.54707667
25.90	621.667	37300	17.5189989
25.91	621.833	37310	17.73956801
25.92	622.000	37320	18.45812619
25.92	622.167	37330	17.6650055
25.93	622.333	37340	18.54374406
25.94	622.500	37350	20.72964622
25.94	622.667	37360	18.18912082
25.95	622.833	37370	19.95161628
25.96	623.000	37380	19.19856148
25.97	623.167	37390	18.87444456
25.97	623.333	37400	18.27446743
25.98	623.500	37410	19.73571717
25.99	623.667	37420	19.25830187
25.99	623.833	37430	20.617814
26.00	624.000	37440	18.91312011
26.01	624.167	37450	18.61535162
26.01	624.333	37460	17.91622233
26.02	624.500	37470	17.72066073
26.03	624.667	37480	20.66214555
26.03	624.833	37490	20.14286867
26.04	625.000	37500	19.64399034
26.05	625.167	37510	19.54712682
26.06	625.333	37520	18.87452288
26.06	625.500	37530	20.60986428
26.07	625.667	37540	19.74373114
26.08	625.833	37550	19.26696387
26.08	626.000	37560	18.42839092
26.09	626.167	37570	20.36469477
26.10	626.333	37580	18.69405384
26.10	626.500	37590	20.68541789
26.11	626.667	37600	20.12930094
26.12	626.833	37610	20.53153103
26.13	627.000	37620	20.66362316
26.13	627.167	37630	21.10784974
26.14	627.333	37640	21.04630317
26.15	627.500	37650	21.25586528
26.15	627.667	37660	19.88106516
26.16	627.833	37670	19.96448657
26.17	628.000	37680	19.16673824
26.17	628.167	37690	20.02567715
26.18	628.333	37700	20.94622431
26.19	628.500	37710	19.9040855
26.19	628.667	37720	19.31631296
26.20	628.833	37730	18.72835201
26.21	629.000	37740	17.93212674
26.22	629.167	37750	18.656112
26.22	629.333	37760	18.36466376
26.23	629.500	37770	17.92076202
26.24	629.667	37780	16.28695921
26.24	629.833	37790	16.25762447
26.25	630.000	37800	16.25083544
26.26	630.167	37810	15.81642726
26.26	630.333	37820	16.36262748
26.27	630.500	37830	15.98817712
26.28	630.667	37840	15.39260139
26.28	630.833	37850	14.87452674
26.29	631.000	37860	14.56752351
26.30	631.167	37870	13.94249087
26.31	631.333	37880	12.24632439
26.31	631.500	37890	12.69988028
26.32	631.667	37900	13.33418212
26.33	631.833	37910	12.07796603
26.33	632.000	37920	12.43586749
26.34	632.167	37930	12.59055363
26.35	632.333	37940	12.47899181
26.35	632.500	37950	12.02788225
26.36	632.667	37960	13.47499693
26.37	632.833	37970	11.91121234
26.38	633.000	37980	13.00568176
26.38	633.167	37990	13.86600687
26.39	633.333	38000	12.90679438
26.40	633.500	38010	13.05717385
26.40	633.667	38020	13.78274227
26.41	633.833	38030	14.51705628
26.42	634.000	38040	13.25727404
26.42	634.167	38050	13.78173632
26.43	634.333	38060	13.95941871
26.44	634.500	38070	12.97121325
26.44	634.667	38080	12.41121953
26.45	634.833	38090	13.66724841
26.46	635.000	38100	14.57963978
26.47	635.167	38110	13.78608935
26.47	635.333	38120	15.45916212
26.48	635.500	38130	14.73011563
26.49	635.667	38140	13.64798858
26.49	635.833	38150	12.26010705
26.50	636.000	38160	13.49635774
26.51	636.167	38170	13.26299942
26.51	636.333	38180	13.8581973
26.52	636.500	38190	12.99238159
26.53	636.667	38200	12.90089443
26.53	636.833	38210	13.48918667
26.54	637.000	38220	13.36149336
26.55	637.167	38230	13.31998893
26.56	637.333	38240	14.64155111
26.56	637.500	38250	13.04368837
26.57	637.667	38260	13.00099487
26.58	637.833	38270	15.36014525
26.58	638.000	38280	15.22820166
26.59	638.167	38290	15.6164201
26.60	638.333	38300	15.68519101
26.60	638.500	38310	14.90424812
26.61	638.667	38320	17.08768583
26.62	638.833	38330	15.84394209
26.63	639.000	38340	15.0251945
26.63	639.167	38350	15.69177958
26.64	639.333	38360	16.14097361
26.65	639.500	38370	17.53842253
26.65	639.667	38380	18.2318751
26.66	639.833	38390	16.62114759
26.67	640.000	38400	17.72216382
26.67	640.167	38410	17.92232317
26.68	640.333	38420	16.81392919
26.69	640.500	38430	18.15039823
26.69	640.667	38440	18.01131309
26.70	640.833	38450	17.04033298
26.71	641.000	38460	17.03394152
26.72	641.167	38470	17.89836322
26.72	641.333	38480	16.48847537
26.73	641.500	38490	16.83028959
26.74	641.667	38500	15.93779062
26.74	641.833	38510	16.14517723
26.75	642.000	38520	15.55861697
26.76	642.167	38530	15.52136317
26.76	642.333	38540	15.47230751
26.77	642.500	38550	15.91181403
26.78	642.667	38560	15.11376302
26.78	642.833	38570	15.1202277
26.79	643.000	38580	16.98095024
26.80	643.167	38590	15.81708673
26.81	643.333	38600	16.37426961
26.81	643.500	38610	15.26283833
26.82	643.667	38620	16.3558658
26.83	643.833	38630	16.57224412
26.83	644.000	38640	15.05118644
26.84	644.167	38650	16.51517538
26.85	644.333	38660	15.67438049
26.85	644.500	38670	15.2146299
26.86	644.667	38680	16.95270995
26.87	644.833	38690	16.75179225
26.88	645.000	38700	17.24532839
26.88	645.167	38710	18.28502308
26.89	645.333	38720	17.24347729
26.90	645.500	38730	18.03465164
26.90	645.667	38740	17.20787679
26.91	645.833	38750	18.89160773
26.92	646.000	38760	18.53590719
26.92	646.167	38770	18.17149501
26.93	646.333	38780	19.66915508
26.94	646.500	38790	20.62484666
26.94	646.667	38800	19.7596707
26.95	646.833	38810	18.72045727
26.96	647.000	38820	19.70729867
26.97	647.167	38830	19.41161657
26.97	647.333	38840	19.76750046
26.98	647.500	38850	20.01262726
26.99	647.667	38860	18.76522073
26.99	647.833	38870	19.57648676
27.00	648.000	38880	18.52908627
27.01	648.167	38890	19.04339686
27.01	648.333	38900	18.61640832
27.02	648.500	38910	20.01459785
27.03	648.667	38920	19.9631507
27.03	648.833	38930	19.30808165
27.04	649.000	38940	18.50638773
27.05	649.167	38950	18.34527463
27.06	649.333	38960	18.55240131
27.06	649.500	38970	20.5074097
27.07	649.667	38980	19.3637017
27.08	649.833	38990	20.61735401
27.08	650.000	39000	18.93515105
27.09	650.167	39010	20.43499485
27.10	650.333	39020	20.95251541
27.10	650.500	39030	21.37839877
27.11	650.667	39040	19.84992986
27.12	650.833	39050	19.28754069
27.13	651.000	39060	19.65751024
27.13	651.167	39070	20.28931612
27.14	651.333	39080	19.30453182
27.15	651.500	39090	20.99057613
27.15	651.667	39100	20.041448
27.16	651.833	39110	19.33607838
27.17	652.000	39120	21.74614984
27.17	652.167	39130	20.45991652
27.18	652.333	39140	20.76401845
27.19	652.500	39150	20.52979152
27.19	652.667	39160	20.29226947
27.20	652.833	39170	19.75910982
27.21	653.000	39180	18.98426372
27.22	653.167	39190	18.49710854
27.22	653.333	39200	20.23189266
27.23	653.500	39210	16.16908369
27.24	653.667	39220	18.44245328
27.24	653.833	39230	16.59724632
27.25	654.000	39240	16.31333861
27.26	654.167	39250	16.63874824
27.26	654.333	39260	15.30698895
27.27	654.500	39270	15.03036662
27.28	654.667	39280	15.51795778
27.28	654.833	39290	13.81101849
27.29	655.000	39300	13.01236538
27.30	655.167	39310	11.95256569
27.31	655.333	39320	14.03675356
27.31	655.500	39330	14.2490581
27.32	655.667	39340	11.35677347
27.33	655.833	39350	14.36163697
27.33	656.000	39360	12.66633115
27.34	656.167	39370	12.75052751
27.35	656.333	39380	12.54298538
27.35	656.500	39390	11.53532898
27.36	656.667	39400	12.91575375
27.37	656.833	39410	13.53273477
27.38	657.000	39420	12.5754854
27.38	657.167	39430	13.29744881
27.39	657.333	39440	12.21035217
27.40	657.500	39450	14.06935382
27.40	657.667	39460	13.38932075
27.41	657.833	39470	12.2455879
27.42	658.000	39480	12.56044031
27.42	658.167	39490	14.41936857
27.43	658.333	39500	12.14074559
27.44	658.500	39510	14.11565627
27.44	658.667	39520	13.67236712
27.45	658.833	39530	12.62435957
27.46	659.000	39540	12.40425176
27.47	659.167	39550	14.58995365
27.47	659.333	39560	13.52211187
27.48	659.500	39570	13.07694311
27.49	659.667	39580	13.9472134
27.49	659.833	39590	14.20852911
27.50	660.000	39600	14.20456693
27.51	660.167	39610	12.67900588
27.51	660.333	39620	12.61636918
27.52	660.500	39630	12.79153685
27.53	660.667	39640	12.64442929
27.53	660.833	39650	13.57808138
27.54	661.000	39660	13.34987925
27.55	661.167	39670	13.38120834
27.56	661.333	39680	13.9260907
27.56	661.500	39690	13.58024271
27.57	661.667	39700	15.12235243
27.58	661.833	39710	14.51198657
27.58	662.000	39720	15.05337479
27.59	662.167	39730	15.49498084
27.60	662.333	39740	15.61354106
27.60	662.500	39750	15.71566974
27.61	662.667	39760	15.76220069
27.62	662.833	39770	17.39795761
27.63	663.000	39780	17.27755956
27.63	663.167	39790	16.36318187
27.64	663.333	39800	16.68372277
27.65	663.500	39810	17.29320293
27.65	663.667	39820	17.68844972
27.66	663.833	39830	16.592682
27.67	664.000	39840	16.51042821
27.67	664.167	39850	19.22228396
27.68	664.333	39860	18.59087936
27.69	664.500	39870	15.95547131
27.69	664.667	39880	18.61406074
27.70	664.833	39890	17.79365688
27.71	665.000	39900	17.51927233
27.72	665.167	39910	17.79602466
27.72	665.333	39920	16.386733
27.73	665.500	39930	16.32449137
27.74	665.667	39940	16.44952793
27.74	665.833	39950	16.61699239
27.75	666.000	39960	17.23980274
27.76	666.167	39970	15.49824087
27.76	666.333	39980	16.10523174
27.77	666.500	39990	16.52711259
27.78	666.667	40000	16.91086166
27.78	666.833	40010	17.1066528
27.79	667.000	40020	15.26553009
27.80	667.167	40030	16.89366844
27.81	667.333	40040	13.99593617
27.81	667.500	40050	15.8467424
27.82	667.667	40060	15.65607789
27.83	667.833	40070	15.58343513
27.83	668.000	40080	14.90237546
27.84	668.167	40090	16.73011933
27.85	668.333	40100	16.48303044
27.85	668.500	40110	17.34628274
27.86	668.667	40120	17.60319373
27.87	668.833	40130	16.93773201
27.88	669.000	40140	17.78756925
27.88	669.167	40150	17.60817752
27.89	669.333	40160	17.97190226
27.90	669.500	40170	18.82460994
27.90	669.667	40180	18.40578677
27.91	669.833	40190	17.8255583
27.92	670.000	40200	17.73039776
27.92	670.167	40210	19.9023424
27.93	670.333	40220	16.81331099
27.94	670.500	40230	19.39227918
27.94	670.667	40240	18.27271127
27.95	670.833	40250	19.22800539
27.96	671.000	40260	17.52585595
27.97	671.167	40270	19.60000792
27.97	671.333	40280	19.73152539
27.98	671.500	40290	20.06581356
27.99	671.667	40300	19.62336041
27.99	671.833	40310	18.02906982
28.00	672.000	40320	18.17714241
28.01	672.167	40330	20.08014593
28.01	672.333	40340	20.2398112
28.02	672.500	40350	20.04930759
28.03	672.667	40360	18.64088456
28.03	672.833	40370	17.48908826
28.04	673.000	40380	19.53599093
28.05	673.167	40390	19.03938914
28.06	673.333	40400	19.98622872
28.06	673.500	40410	20.31308494
28.07	673.667	40420	19.99299548
28.08	673.833	40430	19.66001516
28.08	674.000	40440	20.13336937
28.09	674.167	40450	18.79516416
28.10	674.333	40460	19.34024093
28.10	674.500	40470	19.41791403
28.11	674.667	40480	20.41923911
28.12	674.833	40490	20.23136133
28.13	675.000	40500	19.57539865
28.13	675.167	40510	20.94619254
28.14	675.333	40520	20.94998227
28.15	675.500	40530	20.76852025
28.15	675.667	40540	19.57770044
28.16	675.833	40550	20.82040358
28.17	676.000	40560	19.68385689
28.17	676.167	40570	21.39978045
28.18	676.333	40580	20.0304124
28.19	676.500	40590	20.98279509
28.19	676.667	40600	20.97079979
28.20	676.833	40610	19.84028527
28.21	677.000	40620	20.38855067
28.22	677.167	40630	18.41796072
28.22	677.333	40640	17.49377982
28.23	677.500	40650	18.26039392
28.24	677.667	40660	17.30444636
28.24	677.833	40670	15.95181219
28.25	678.000	40680	16.35801547
28.26	678.167	40690	15.53812401
28.26	678.333	40700	15.60145439
28.27	678.500	40710	14.7840176
28.28	678.667	40720	14.65734618
28.28	678.833	40730	14.02613242
28.29	679.000	40740	12.80008945
28.30	679.167	40750	13.37272247
28.31	679.333	40760	12.92649928
28.31	679.500	40770	13.36632002
28.32	679.667	40780	12.54842332
28.33	679.833	40790	14.01819123
28.33	680.000	40800	13.39500043
28.34	680.167	40810	11.05577936
28.35	680.333	40820	13.31228747
28.35	680.500	40830	12.86138888
28.36	680.667	40840	12.04606565
28.37	680.833	40850	12.66077853
28.38	681.000	40860	12.13673546
28.38	681.167	40870	13.3025395
28.39	681.333	40880	11.79349282
28.40	681.500	40890	13.19389402
28.40	681.667	40900	13.21014735
28.41	681.833	40910	13.65899169
28.42	682.000	40920	13.54568984
28.42	682.167	40930	12.25927739
28.43	682.333	40940	12.9855783
28.44	682.500	40950	12.58425071
